"id","gene_id","synonym"
"1116","12457","DAR"
"1117","12457","DD"
"1118","12457","SERCA2"
"1119","1197","SERCA3"
"1120","1080","PMCA1"
"1121","1080","PMCA1kb"
"1122","9289","PMCA2"
"1123","9289","PMCA2a"
"1124","9289","PMCA2i"
"1125","972","CFAP39"
"1126","972","CLA2"
"1127","972","OPCA"
"1128","972","PMCA3"
"1129","972","PMCA3a"
"1130","972","SCAX1"
"1131","754","ATP2B2"
"1132","754","MXRA1"
"1133","754","PMCA4"
"1134","754","PMCA4b"
"1135","754","PMCA4x"
"1136","2972","ATP6A"
"1137","14188","ATP6B"
"1138","8792","ATP5A"
"1139","8792","ATP5A1"
"1140","8792","ATP5AL2"
"1141","8792","ATPM"
"1142","8792","COXPD22"
"1143","8792","HEL-S-123m"
"1144","8792","MC5DN4"
"1145","8792","MOM2"
"1146","8792","OMR"
"1147","8792","ORM"
"1148","8792","hATP1"
"1149","10564","ATQ1"
"1150","10564","EPD"
"1151","10564","PDE"
"1152","3589","ATP5B"
"1153","3589","ATPMB"
"1154","3589","ATPSB"
"1155","3589","HEL-S-271"
"1156","10715","ATP5C"
"1157","10715","ATP5C1"
"1158","10715","ATP5CL1"
"1159","1989","ATP5D"
"1160","1989","MC5DN5"
"1161","5107","ATP5E"
"1162","5107","ATPE"
"1163","5107","MC5DN3"
"1164","4283","ATP5F1"
"1165","4283","PIG47"
"1166","9517","ATP5A"
"1167","9517","ATP5G"
"1168","9517","ATP5G1"
"1169","6564","ATP5A"
"1170","6564","ATP5G2"
"1171","9034","ATP5G3"
"1172","9034","P3"
"1173","11476","ATP5I"
"1174","11476","ATP5K"
"1175","9052","ATP5"
"1176","9052","ATP5A"
"1177","9052","ATP5J"
"1178","9052","ATPM"
"1179","9052","CF6"
"1180","9052","F6"
"1181","4027","ARCL2D"
"1182","4027","ATP6A1"
"1183","4027","ATP6V1A1"
"1184","4027","HO68"
"1185","4027","IECEE3"
"1186","4027","VA68"
"1187","4027","VPP2"
"1188","4027","Vma1"
"1189","8298","ATP6B1B2"
"1190","8298","ATP6B2"
"1191","8298","DOOD"
"1192","8298","HO57"
"1193","8298","VATB"
"1194","8298","VPP3"
"1195","8298","Vma2"
"1196","8298","ZLS2"
"1197","9090","ATP6C"
"1198","9090","ATP6D"
"1199","9090","VATC"
"1200","9090","Vma5"
"1201","5952","ARCL2C"
"1202","5952","ATP6E"
"1203","5952","ATP6E2"
"1204","5952","ATP6V1E"
"1205","5952","P31"
"1206","5952","Vma4"
"1207","4409","ATP6F"
"1208","4409","HATPL"
"1209","4409","VMA16"
"1210","480","ATP6N1"
"1211","480","ATP6N1A"
"1212","480","Stv1"
"1213","480","VPP1"
"1214","480","Vph1"
"1215","480","a1"
"1216","1097","16A"
"1217","1097","ATP6IP1"
"1218","1097","ATP6S1"
"1219","1097","Ac45"
"1220","1097","CF2"
"1221","1097","VATPS1"
"1222","1097","XAP-3"
"1223","1097","XAP3"
"1224","5005","PWD"
"1225","5005","WC1"
"1226","5005","WD"
"1227","5005","WND"
"1228","12552","FCTCS"
"1229","12552","FRP1"
"1230","12552","MEC1"
"1231","12552","SCKL"
"1232","12552","SCKL1"
"1233","1558","JMS"
"1234","1558","MRX52"
"1235","1558","RAD54"
"1236","1558","RAD54L"
"1237","1558","XH2"
"1238","1558","XNP"
"1239","1558","ZNF-HX"
"1240","5800","ATSV"
"1241","5800","C2orf20"
"1242","5800","HSN2C"
"1243","5800","MRD9"
"1244","5800","SPG30"
"1245","5800","UNC104"
"1246","8370","-"
"1247","4125","-"
"1248","2322","ADH"
"1249","2322","ARVP"
"1250","2322","AVP-NPII"
"1251","2322","AVRP"
"1252","2322","VP"
"1253","10832","AVPR V1a"
"1254","10832","AVPR1"
"1255","10832","V1aR"
"1256","15105","AVPR3"
"1257","15105","V1bR"
"1258","5476","ADHR"
"1259","5476","DI1"
"1260","5476","DIR"
"1261","5476","DIR3"
"1262","5476","NDI"
"1263","5476","V2R"
"1264","11149","ARK"
"1265","11149","JTK11"
"1266","11149","Tyro7"
"1267","11149","UFO"
"1268","9724","ZA2G"
"1269","9724","ZAG"
"1270","12108","AZAMP"
"1271","12108","AZU"
"1272","12108","CAP37"
"1273","12108","HBP"
"1274","12108","HUMAZUR"
"1275","12108","NAZC"
"1276","12108","hHBP"
"1277","10963","IMD43"
"1278","6830","BACAT"
"1279","6830","BAT"
"1280","9204","BACH-1"
"1281","9204","BTBD24"
"1282","20","BBC2"
"1283","20","BCL2L8"
"1284","3197","BAG-1"
"1285","3197","HAP"
"1286","3197","RAP46"
"1287","13472","BAI1"
"1288","13472","GDAIF"
"1289","4857","BAI2"
"1290","6540","BAI3"
"1291","3454","BAPX1"
"1292","3454","NKX3.2"
"1293","3454","NKX3B"
"1294","3454","SMMD"
"1295","7096","-"
"1296","1628","BCL2L4"
"1297","5236","BBS"
"1298","5236","RP74"
"1299","7394","-"
"1300","787","BCATC"
"1301","787","BCT1"
"1302","787","ECA39"
"1303","787","MECA39"
"1304","787","PNAS121"
"1305","787","PP18"
"1306","2945","BCAM"
"1307","2945","BCATM"
"1308","2945","BCT2"
"1309","2945","PP18"
"1310","3990","BCHED"
"1311","3990","CHE1"
"1312","3990","CHE2"
"1313","3990","E1"
"1314","1502","BCKDE1B"
"1315","1502","BCKDH E1-beta"
"1316","1502","E1B"
"1317","3505","BCL1"
"1318","3505","D11S287E"
"1319","3505","PRAD1"
"1320","3505","U21B31"
"1321","12020","Bcl-2"
"1322","12020","PPP1R50"
"1323","7378","ACC-1"
"1324","7378","ACC-2"
"1325","7378","ACC1"
"1326","7378","ACC2"
"1327","7378","BCL2L5"
"1328","7378","BFL1"
"1329","7378","GRS"
"1330","7378","HBPA1"
"1331","11974","BCL-XL/S"
"1332","11974","BCL2L"
"1333","11974","BCLX"
"1334","11974","Bcl-X"
"1335","11974","PPP1R52"
"1336","1017","BCL4"
"1337","1017","D19S37"
"1338","3968","BCL5"
"1339","3968","BCL6A"
"1340","3968","LAZ3"
"1341","3968","ZBTB27"
"1342","3968","ZNF51"
"1343","3591","BCL7"
"1344","4246","LGS"
"1345","612","BCM"
"1346","612","BCMA"
"1347","612","CD269"
"1348","612","TNFRSF13A"
"1349","2003","BCNG-2"
"1350","2003","BCNG2"
"1351","2003","HAC-1"
"1352","5639","BCP"
"1353","5639","BOP"
"1354","5639","CBT"
"1355","14300","ALL"
"1356","14300","BCR1"
"1357","14300","CML"
"1358","14300","D22S11"
"1359","14300","D22S662"
"1360","14300","PHL"
"1361","1201","BCS"
"1362","1201","BCS1"
"1363","1201","BJS"
"1364","1201","FLNMS"
"1365","1201","GRACILE"
"1366","1201","Hs.6719"
"1367","1201","MC3DN1"
"1368","1201","PTD"
"1369","1201","h-BCS"
"1370","1201","h-BCS1"
"1371","9770","BDH"
"1372","9770","SDR9C1"
"1373","2238","B1BKR"
"1374","2238","B1R"
"1375","2238","BDKRB2"
"1376","2238","BKB1R"
"1377","2238","BKR1"
"1378","2238","BRADYB1"
"1379","12787","ANON2"
"1380","12787","BULN2"
"1381","5355","CP115"
"1382","5355","CP94"
"1383","5355","CTRCT33"
"1384","5355","LIFL-H"
"1385","13578","DSPG1"
"1386","13578","MRLS"
"1387","13578","PG-S1"
"1388","13578","PGI"
"1389","13578","SEMDX"
"1390","13578","SLRR1A"
"1391","1387","BGP"
"1392","1387","BGP1"
"1393","1387","BGPI"
"1394","8085","BHMT1"
"1395","8085","HEL-S-61p"
"1396","8742","BICD"
"1397","8742","bic-D 1"
"1398","345","FP497"
"1399","2113","BIP1"
"1400","2113","BP4"
"1401","2113","NBK"
"1402","739","BLIMP1"
"1403","739","PRDI-BF1"
"1404","6775","MODY11"
"1405","14943","BS"
"1406","14943","MGRISCE1"
"1407","14943","RECQ2"
"1408","14943","RECQL2"
"1409","14943","RECQL3"
"1410","3329","BH"
"1411","3329","BMH"
"1412","9697","BLR1"
"1413","9697","CD185"
"1414","9697","MDR15"
"1415","3130","BLVR"
"1416","3130","BVR"
"1417","3130","BVRA"
"1418","1756","BVRB"
"1419","1756","FLR"
"1420","1756","HEL-S-10"
"1421","1756","SDR43U1"
"1422","11586","BNC"
"1423","11586","BSN1"
"1424","11586","HsT19447"
"1425","11586","POF16"
"1426","11364","OI13"
"1427","11364","PCOLC"
"1428","11364","PCP"
"1429","11364","PCP2"
"1430","11364","TLD"
"1431","5348","BDA2"
"1432","5348","BMP2A"
"1433","5348","SSFSC"
"1434","8860","BMP-3A"
"1435","5262","BMP2B"
"1436","5262","BMP2B1"
"1437","5262","MCOPS6"
"1438","5262","OFC11"
"1439","5262","ZYME"
"1440","3752","-"
"1441","8900","VGR"
"1442","8900","VGR1"
"1443","2300","OP-1"
"1444","4358","BMP8"
"1445","4358","OP2"
"1446","3237","10q23del"
"1447","3237","ACVRLK3"
"1448","3237","ALK3"
"1449","3237","CD292"
"1450","3237","SKR5"
"1451","7159","ALK-6"
"1452","7159","ALK6"
"1453","7159","AMDD"
"1454","7159","BDA1D"
"1455","7159","BDA2"
"1456","7159","CDw293"
"1457","15455","BMPR-II"
"1458","15455","BMPR3"
"1459","15455","BMR2"
"1460","15455","BRK-3"
"1461","15455","POVD1"
"1462","15455","PPH1"
"1463","15455","T-ALK"
"1464","2458","ETK"
"1465","2458","PSCTK2"
"1466","2458","PSCTK3"
"1467","11368","BN51T"
"1468","11368","C53"
"1469","11368","RPC4"
"1470","11368","RPC53"
"1471","11368","TSBN51"
"1472","3951","NIP1"
"1473","3951","SEC20"
"1474","3951","TRG-8"
"1475","12724","NIP3"
"1476","2786","BNIP3a"
"1477","2786","NIX"
"1478","12791","BCL2L9"
"1479","12791","BOKL"
"1480","8761","BP240"
"1481","8761","BPA"
"1482","8761","BPAG1"
"1483","8761","CATX-15"
"1484","8761","CATX15"
"1485","8761","D6S1101"
"1486","8761","DMH"
"1487","8761","DT"
"1488","8761","EBSB2"
"1489","8761","HSAN6"
"1490","8761","MACF2"
"1491","13793","BPES"
"1492","13793","BPES1"
"1493","13793","PFRK"
"1494","13793","PINTO"
"1495","13793","POF3"
"1496","12126","DPGM"
"1497","12126","ECYT8"
"1498","6908","BPH-RP"
"1499","6908","MCNAA"
"1500","6908","VACVASE"
"1501","2377","BPIFD1"
"1502","2377","rBPI"
"1503","298","BRCAI"
"1504","298","BRCC1"
"1505","298","BROVCA1"
"1506","298","FANCS"
"1507","298","IRIS"
"1508","298","PNCA4"
"1509","298","PPP1R53"
"1510","298","PSCP"
"1511","298","RNF53"
"1512","9355","B-RAF1"
"1513","9355","B-raf"
"1514","9355","BRAF1"
"1515","9355","NS7"
"1516","9355","RAFB1"
"1517","7282","BRCC2"
"1518","7282","BROVCA2"
"1519","7282","FACD"
"1520","7282","FAD"
"1521","7282","FAD1"
"1522","7282","FANCD"
"1523","7282","FANCD1"
"1524","7282","GLM3"
"1525","7282","PNCA2"
"1526","7282","XRCC11"
"1527","7023","BRD6"
"1528","7023","CT9"
"1529","7023","SPGF21"
"1530","14116","BRF1"
"1531","14116","Berg36"
"1532","14116","ERF-1"
"1533","14116","ERF1"
"1534","14116","RNF162B"
"1535","14116","TIS11B"
"1536","14116","cMG1"
"1537","8828","BRF2"
"1538","8828","ERF-2"
"1539","8828","ERF2"
"1540","8828","RNF162C"
"1541","8828","TIS11D"
"1542","2493","BB3"
"1543","2493","BB3R"
"1544","2493","BBR3"
"1545","12118","5F7"
"1546","12118","CD147"
"1547","12118","EMMPRIN"
"1548","12118","EMPRIN"
"1549","12118","OK"
"1550","12118","SLC7A11"
"1551","12118","TCSF"
"1552","3457","CD157"
"1553","5803","CD317"
"1554","5803","TETHERIN"
"1555","12517","-"
"1556","11624","-"
"1557","4563","BTEB"
"1558","4563","BTEB1"
"1559","2528","BTEB2"
"1560","2528","CKLF"
"1561","2528","IKLF"
"1562","8096","BETA-NAC"
"1563","8096","BTF3a"
"1564","8096","BTF3b"
"1565","8096","NACB"
"1566","6292","APRO2"
"1567","258","AGMX1"
"1568","258","AT"
"1569","258","ATK"
"1570","258","BPK"
"1571","258","IGHD3"
"1572","258","IMD1"
"1573","258","PSCTK1"
"1574","258","XLA"
"1575","5171","BT"
"1576","5171","BTN"
"1577","5171","BTN1"
"1578","11598","BUB1A"
"1579","11598","BUB1L"
"1580","11598","hBUB1"
"1581","3813","BYSTIN"
"1582","3813","Enp1"
"1583","2119","BPBS"
"1584","2119","BZRP"
"1585","2119","DBI"
"1586","2119","IBP"
"1587","2119","MBR"
"1588","2119","PBR"
"1589","2119","PBS"
"1590","2119","PKBS"
"1591","2119","PTBR"
"1592","2119","mDRC"
"1593","2119","pk18"
"1594","3327","COXPD33"
"1595","3327","GC1QBP"
"1596","3327","HABP1"
"1597","3327","SF2AP32"
"1598","3327","SF2p32"
"1599","3327","gC1Q-R"
"1600","3327","gC1qR"
"1601","3327","p32"
"1602","8483","C1IN"
"1603","8483","C1INH"
"1604","8483","C1NH"
"1605","8483","HAE1"
"1606","8483","HAE2"
"1607","12303","-"
"1608","12302","-"
"1609","9515","C1Q-C"
"1610","9515","C1QG"
"1611","9552","EDSPD1"
"1612","13556","EDSPD2"
"1613","5313","AHUS5"
"1614","5313","ARMD9"
"1615","5313","ASP"
"1616","5313","C3a"
"1617","5313","C3b"
"1618","5313","CPAMD1"
"1619","5313","HEL-S-62p"
"1620","12042","AZ3B"
"1621","12042","C3AR"
"1622","12042","HNFAG09"
"1623","5069","C4BP"
"1624","5069","PRP"
"1625","5070","C4BP"
"1626","8498","ADNIV"
"1627","8498","HTRA3"
"1628","8498","VRNI"
"1629","8498","nCL-3"
"1630","3159","C5D"
"1631","3159","C5a"
"1632","3159","C5b"
"1633","3159","CPAMD4"
"1634","3159","ECLZB"
"1635","14962","C5A"
"1636","14962","C5AR"
"1637","14962","C5R1"
"1638","14962","CD88"
"1639","531","-"
"1640","3854","-"
"1641","9297","-"
"1642","394","C82"
"1643","12823","C8C"
"1644","10545","C8orf1"
"1645","10545","hT41"
"1646","3935","ARMD15"
"1647","3935","C9D"
"1648","8571","ANG2"
"1649","8571","ANG3"
"1650","8571","C11orf2"
"1651","8571","C11orf3"
"1652","8571","FFR"
"1653","8571","PCH13"
"1654","8568","C11orf4"
"1655","8568","L49mt"
"1656","8568","MRP-L49"
"1657","8568","NOF"
"1658","8568","NOF1"
"1659","12438","C11orf5"
"1660","12438","FON"
"1661","924","239FB"
"1662","924","C11orf8"
"1663","5226","11orf9"
"1664","5226","C11orf9"
"1665","5226","CUGS"
"1666","5226","MMERV"
"1667","5226","MRF"
"1668","5226","Ndt80"
"1669","5226","pqn-47"
"1670","6470","C11orf10"
"1671","6470","Kud"
"1672","6470","Kuduk"
"1673","6464","C11orf11"
"1674","6464","DAGL(ALPHA)"
"1675","6464","DAGLALPHA"
"1676","6464","NSDDR"
"1677","16072","C16orf3"
"1678","13978","C17orf1"
"1679","13978","C17orf1B"
"1680","13978","FHOD4"
"1681","13978","FMNL"
"1682","13978","KW-13"
"1683","11403","C18orf1"
"1684","13701","C21orf1"
"1685","13701","C21orf3"
"1686","13701","PBF"
"1687","9646","C21orf2"
"1688","9646","LRRC76"
"1689","9646","RDMS"
"1690","9646","SMDAX"
"1691","9646","YF5/A2"
"1692","7615","C21orf4"
"1693","7615","HCVP7TP3"
"1694","14302","239AB"
"1695","14302","C22orf1"
"1696","14302","FAM1A"
"1697","6307","CA-I"
"1698","6307","CAB"
"1699","6307","Car1"
"1700","6307","HEL-S-11"
"1701","2722","CA-II"
"1702","2722","CAC"
"1703","2722","CAII"
"1704","2722","Car2"
"1705","2722","HEL-76"
"1706","2722","HEL-S-282"
"1707","10556","CAIII"
"1708","10556","Car3"
"1709","11114","CAIV"
"1710","11114","Car4"
"1711","11114","RP17"
"1712","12544","CA5"
"1713","12544","CA5AD"
"1714","12544","CAV"
"1715","12544","CAVA"
"1716","12544","GS1-21A4.1"
"1717","6022","CA-VI"
"1718","6022","GUSTIN"
"1719","11415","CA-VII"
"1720","11415","CAVII"
"1721","13045","CA-RP"
"1722","13045","CA-VIII"
"1723","13045","CALS"
"1724","13045","CAMRQ3"
"1725","13045","CARP"
"1726","3186","CAIX"
"1727","3186","MN"
"1728","813","CA-RP"
"1729","813","CA-RP II"
"1730","813","CA-XI"
"1731","813","CARP-2"
"1732","813","CARPX1"
"1733","1198","CA-XII"
"1734","1198","CAXII"
"1735","1198","HsT18816"
"1736","1198","T18816"
"1737","7585","APCA"
"1738","7585","BI"
"1739","7585","CACNL1A4"
"1740","7585","CAV2.1"
"1741","7585","EA2"
"1742","7585","EIEE42"
"1743","7585","FHM"
"1744","7585","HPCA"
"1745","7585","MHP"
"1746","7585","MHP1"
"1747","7585","SCA6"
"1748","8413","BIII"
"1749","8413","CACNL1A5"
"1750","8413","CACNN"
"1751","8413","Cav2.2"
"1752","8413","DYT23"
"1753","8413","NEDNEH"
"1754","8653","CACH2"
"1755","8653","CACN2"
"1756","8653","CACNL1A1"
"1757","8653","CCHL1A1"
"1758","8653","CaV1.2"
"1759","8653","LQT8"
"1760","8653","TS"
"1761","8653","TS. LQT8"
"1762","9319","CACH3"
"1763","9319","CACN4"
"1764","9319","CACNL1A2"
"1765","9319","CCHL1A2"
"1766","9319","Cav1.3"
"1767","9319","PASNA"
"1768","9319","SANDD"
"1769","15145","BII"
"1770","15145","CACH6"
"1771","15145","CACNL1A6"
"1772","15145","Cav2.3"
"1773","15145","EIEE69"
"1774","15145","gm139"
"1775","2455","AIED"
"1776","2455","COD3"
"1777","2455","COD4"
"1778","2455","CORDX"
"1779","2455","CORDX3"
"1780","2455","CSNB2"
"1781","2455","CSNB2A"
"1782","2455","CSNBX2"
"1783","2455","Cav1.4"
"1784","2455","Cav1.4alpha1"
"1785","2455","JM8"
"1786","2455","JMC8"
"1787","2455","OA2"
"1788","1452","CACNL1A3"
"1789","1452","CCHL1A3"
"1790","1452","Cav1.1"
"1791","1452","HOKPP"
"1792","1452","HOKPP1"
"1793","1452","MHS5"
"1794","1452","TTPP1"
"1795","1452","hypoPP"
"1796","15540","CAK"
"1797","15540","CD167"
"1798","15540","DDR"
"1799","15540","EDDR1"
"1800","15540","HGK2"
"1801","15540","MCK10"
"1802","15540","NEP"
"1803","15540","NTRK4"
"1804","15540","PTK3"
"1805","15540","PTK3A"
"1806","15540","RTK6"
"1807","15540","TRKE"
"1808","8966","CACNA2"
"1809","8966","CACNL2A"
"1810","8966","CCHL2A"
"1811","8966","LINC01112"
"1812","8966","lncRNA-N3"
"1813","953","CAB1"
"1814","953","CACNLB1"
"1815","953","CCHLB1"
"1816","10797","CAB2"
"1817","10797","CACNLB2"
"1818","10797","CAVB2"
"1819","10797","MYSB"
"1820","11133","CAB3"
"1821","11133","CACNLB3"
"1822","3376","CACNLG"
"1823","13044","CAC"
"1824","13044","CACT"
"1825","1555","CDG1Z"
"1826","1555","EIEE50"
"1827","1555","GATD4"
"1828","2731","CALB"
"1829","2731","D-28K"
"1830","12092","CAB29"
"1831","12092","CAL2"
"1832","12092","CR"
"1833","11647","CABP"
"1834","11647","CABP1"
"1835","11647","CABP9K"
"1836","11647","CALB3"
"1837","3553","CALC1"
"1838","3553","CGRP"
"1839","3553","CGRP-I"
"1840","3553","CGRP-alpha"
"1841","3553","CGRP1"
"1842","3553","CT"
"1843","3553","KC"
"1844","3553","PCT"
"1845","12680","CALC2"
"1846","12680","CGRP-II"
"1847","12680","CGRP2"
"1848","67","CRT"
"1849","67","CT-R"
"1850","67","CTR"
"1851","67","CTR1"
"1852","4964","CDM"
"1853","4964","H-CAD"
"1854","4964","HCAD"
"1855","4964","L-CAD"
"1856","4964","LCAD"
"1857","4964","NAG22"
"1858","15236","CALML2"
"1859","15236","CAM2"
"1860","15236","CAM3"
"1861","15236","CAMB"
"1862","15236","CAMC"
"1863","15236","CAMI"
"1864","15236","CAMIII"
"1865","15236","CPVT4"
"1866","15236","DD132"
"1867","15236","LQT14"
"1868","15236","PHKD"
"1869","15236","caM"
"1870","9607","CALM"
"1871","9607","CAM1"
"1872","9607","CAM2"
"1873","9607","CAMB"
"1874","9607","CPVT6"
"1875","9607","CaM"
"1876","9607","CaMIII"
"1877","9607","HEL-S-72"
"1878","9607","LQT16"
"1879","9607","PHKD"
"1880","9607","PHKD3"
"1881","13024","CLP"
"1882","13158","CRT"
"1883","13158","HEL-S-99n"
"1884","13158","RO"
"1885","13158","SSA"
"1886","13158","cC1qR"
"1887","5632","-"
"1888","8826","CaMK IV"
"1889","8826","CaMK-GR"
"1890","8826","CaMKIV"
"1891","8826","caMK"
"1892","1073","CAMKA"
"1893","1073","CaMKIINalpha"
"1894","1073","CaMKIIalpha"
"1895","1073","MRD53"
"1896","1073","MRT63"
"1897","751","CAM2"
"1898","751","CAMK2"
"1899","751","CAMKB"
"1900","751","CaMKIIbeta"
"1901","751","MRD54"
"1902","8048","CAMKD"
"1903","8435","CAMK"
"1904","8435","CAMK-II"
"1905","8435","CAMKG"
"1906","8435","MRD59"
"1907","10490","CAML"
"1908","10490","GET2"
"1909","10324","CAP-18"
"1910","10324","CAP18"
"1911","10324","CRAMP"
"1912","10324","FALL-39"
"1913","10324","FALL39"
"1914","10324","HSD26"
"1915","10324","LL37"
"1916","5485","CNX"
"1917","5485","IP90"
"1918","5485","P90"
"1919","559","AFCP"
"1920","559","HEL-S-66"
"1921","559","MCP"
"1922","335","CANP"
"1923","335","CANP1"
"1924","335","CANPL1"
"1925","335","SPG76"
"1926","335","muCANP"
"1927","335","muCL"
"1928","10005","CANP2"
"1929","10005","CANPL2"
"1930","10005","CANPml"
"1931","10005","mCANP"
"1932","5410","CALPAIN4"
"1933","5410","CANP"
"1934","5410","CANPS"
"1935","5410","CAPN4"
"1936","5410","CDPS"
"1937","5410","CSS1"
"1938","1306","CANPX"
"1939","1306","CAPNX"
"1940","1306","CalpM"
"1941","1306","DJ914P14.1"
"1942","2939","CAPS1"
"1943","15335","CAPPA2"
"1944","15335","CAPZ"
"1945","8894","BS-17"
"1946","8894","PLACK"
"1947","1317","CAPB"
"1948","1317","CAPPB"
"1949","1317","CAPZ"
"1950","3547","CARS"
"1951","3547","CYSRS"
"1952","3547","MGC:11246"
"1953","6980","ICE"
"1954","6980","IL1BC"
"1955","6980","P45"
"1956","3068","CASP-2"
"1957","3068","ICH1"
"1958","3068","NEDD-2"
"1959","3068","NEDD2"
"1960","3068","PPP1R57"
"1961","10422","CPP32"
"1962","10422","CPP32B"
"1963","10422","SCA-1"
"1964","14871","ICE(rel)II"
"1965","14871","ICEREL-II"
"1966","14871","ICH-2"
"1967","14871","Mih1"
"1968","14871","Mih1/TX"
"1969","14871","TX"
"1970","6981","ICE(rel)III"
"1971","6981","ICEREL-III"
"1972","6981","ICH-3"
"1973","7185","MCH2"
"1974","10760","CASP-7"
"1975","10760","CMH-1"
"1976","10760","ICE-LAP3"
"1977","10760","LICE2"
"1978","10760","MCH3"
"1979","825","ALPS2B"
"1980","825","CAP4"
"1981","825","Casp-8"
"1982","825","FLICE"
"1983","825","MACH"
"1984","825","MCH5"
"1985","6202","APAF-3"
"1986","6202","APAF3"
"1987","6202","ICE-LAP6"
"1988","6202","MCH6"
"1989","6202","PPP1R56"
"1990","36","ALPS2"
"1991","36","FLICE2"
"1992","36","MCH4"
"1993","7754","CASQ"
"1994","7754","PDIB1"
"1995","7754","VMCQA"
"1996","4536","PDIB2"
"1997","509","CAR"
"1998","509","EIG8"
"1999","509","FHH"
