id,drug_id,cell_id,name,dose,time,replicate
2329,143,1,3016111006,Low,24,1
2330,143,1,3016111007,Low,24,2
2321,143,1,3016110026,Low,8,1
2322,143,1,3016110027,Low,8,2
2331,143,1,3016111008,Middle,24,1
2332,143,1,3016111009,Middle,24,2
2323,143,1,3016110028,Middle,8,1
2324,143,1,3016110029,Middle,8,2
2343,144,1,3016112008,Control,24,1
2344,144,1,3016112009,Control,24,2
2335,144,1,3016111028,Control,8,1
2336,144,1,3016111029,Control,8,2
2349,144,1,3016112016,High,24,1
2350,144,1,3016112017,High,24,2
2341,144,1,3016112006,High,8,1
2342,144,1,3016112007,High,8,2
2345,144,1,3016112012,Low,24,1
2346,144,1,3016112013,Low,24,2
2337,144,1,3016112002,Low,8,1
2338,144,1,3016112003,Low,8,2
2347,144,1,3016112014,Middle,24,1
2348,144,1,3016112015,Middle,24,2
2339,144,1,3016112004,Middle,8,1
2340,144,1,3016112005,Middle,8,2
2359,145,1,3016112026,Control,24,1
2360,145,1,3016112027,Control,24,2
2351,145,1,3016112018,Control,8,1
2352,145,1,3016112019,Control,8,2
2365,145,1,3016113002,High,24,1
2366,145,1,3016113003,High,24,2
2357,145,1,3016112024,High,8,1
2358,145,1,3016112025,High,8,2
2361,145,1,3016112028,Low,24,1
2362,145,1,3016112029,Low,24,2
2353,145,1,3016112020,Low,8,1
2354,145,1,3016112021,Low,8,2
2363,145,1,3016112030,Middle,24,1
2364,145,1,3016113001,Middle,24,2
2355,145,1,3016112022,Middle,8,1
2356,145,1,3016112023,Middle,8,2
2375,146,1,3016113012,Control,24,1
2376,146,1,3016113013,Control,24,2
2367,146,1,3016113004,Control,8,1
2368,146,1,3016113005,Control,8,2
2381,146,1,3016113018,High,24,1
2382,146,1,3016113019,High,24,2
2373,146,1,3016113010,High,8,1
2374,146,1,3016113011,High,8,2
2377,146,1,3016113014,Low,24,1
2378,146,1,3016113015,Low,24,2
2369,146,1,3016113006,Low,8,1
2370,146,1,3016113007,Low,8,2
2379,146,1,3016113016,Middle,24,1
2380,146,1,3016113017,Middle,24,2
2371,146,1,3016113008,Middle,8,1
2372,146,1,3016113009,Middle,8,2
2383,6,1,3017005002,Control,2,1
2384,6,1,3017005003,Control,2,2
2385,6,1,3017005004,Low,2,1
2386,6,1,3017005005,Low,2,2
2387,6,1,3017005006,Middle,2,1
2388,6,1,3017005007,Middle,2,2
2389,6,1,3017005008,High,2,1
2390,6,1,3017005009,High,2,2
2391,6,1,3017005010,Control,8,1
2392,6,1,3017005011,Control,8,2
2393,6,1,3017005012,Low,8,1
2394,6,1,3017005013,Low,8,2
2395,6,1,3017005014,Middle,8,1
2396,6,1,3017005015,Middle,8,2
2397,6,1,3017005016,High,8,1
2398,6,1,3017005017,High,8,2
2399,6,1,3017005018,Control,24,1
2400,6,1,3017005019,Control,24,2
2401,6,1,3017005020,Low,24,1
2402,6,1,3017005021,Low,24,2
2403,6,1,3017005022,Middle,24,1
2404,6,1,3017005023,Middle,24,2
2405,6,1,3017005024,High,24,1
2406,6,1,3017005025,High,24,2
2407,32,1,3017005026,Low,24,2
2408,32,1,3017005027,Middle,24,1
2409,32,1,3017005028,Middle,24,2
2410,32,1,3017005029,High,24,1
2411,32,1,3017005030,High,24,2
2412,32,1,3017006001,Control,2,1
2413,32,1,3017006002,Control,2,2
2414,32,1,3017006003,Low,2,1
2415,32,1,3017006004,Low,2,2
2416,32,1,3017006005,Middle,2,1
2417,32,1,3017006006,Middle,2,2
2418,32,1,3017006007,High,2,1
2419,32,1,3017006008,High,2,2
2420,32,1,3017006009,Control,8,1
2421,32,1,3017006010,Control,8,2
2422,32,1,3017006011,Low,8,1
2423,32,1,3017006012,Low,8,2
2424,32,1,3017006013,Middle,8,1
2425,32,1,3017006014,Middle,8,2
2426,32,1,3017006015,High,8,1
2427,32,1,3017006016,High,8,2
2428,32,1,3017006017,Control,24,1
2429,32,1,3017006018,Control,24,2
2430,32,1,3017006019,Low,24,1
2431,8,1,3017007014,Control,2,1
2432,8,1,3017007015,Control,2,2
2433,8,1,3017007016,Low,2,1
2434,8,1,3017007017,Low,2,2
2435,8,1,3017007018,Middle,2,1
2436,8,1,3017007019,Middle,2,2
2437,8,1,3017007020,High,2,1
2438,8,1,3017007021,High,2,2
2439,8,1,3017007022,Control,8,1
2440,8,1,3017007023,Control,8,2
2441,8,1,3017007024,Low,8,1
2442,8,1,3017007025,Low,8,2
2443,8,1,3017007026,Middle,8,1
2444,8,1,3017007027,Middle,8,2
2445,8,1,3017007028,High,8,1
2446,8,1,3017007029,High,8,2
2447,8,1,3017007030,Control,24,1
2448,8,1,3017008001,Control,24,2
2449,8,1,3017008002,Low,24,1
2450,8,1,3017008003,Low,24,2
2451,8,1,3017008004,Middle,24,1
2452,8,1,3017008005,Middle,24,2
2453,8,1,3017008006,High,24,1
2454,8,1,3017008007,High,24,2
2455,3,1,3017010020,High,2,2
2456,3,1,3017010021,Control,8,1
2457,3,1,3017010022,Control,8,2
2458,3,1,3017010023,Low,8,1
2459,3,1,3017010024,Low,8,2
2460,3,1,3017010025,Middle,8,1
2461,3,1,3017010026,Middle,8,2
2462,3,1,3017010027,High,8,1
2463,3,1,3017010028,High,8,2
2464,3,1,3017010029,Control,24,1
2465,3,1,3017010030,Control,24,2
2466,3,1,3017011025,Low,24,1
2467,3,1,3017011026,Low,24,2
2468,3,1,3017011027,Middle,24,1
2469,3,1,3017011028,Middle,24,2
2470,3,1,3017011030,High,24,2
2471,3,1,3017012001,Control,2,1
2472,3,1,3017012002,Control,2,2
2473,3,1,3017012003,Low,2,1
2474,3,1,3017012004,Low,2,2
2475,3,1,3017012005,Middle,2,1
2476,3,1,3017012006,Middle,2,2
2477,3,1,3017012007,High,2,1
2478,1,1,3017021008,Control,2,1
2479,1,1,3017021009,Control,2,2
2480,1,1,3017021010,Low,2,1
2481,1,1,3017021011,Low,2,2
2482,1,1,3017021012,Middle,2,1
2483,1,1,3017021013,Middle,2,2
2484,1,1,3017021014,High,2,1
2485,1,1,3017021015,High,2,2
2486,1,1,3017021016,Control,8,1
2487,1,1,3017021017,Control,8,2
2488,1,1,3017021018,Low,8,1
2489,1,1,3017021019,Low,8,2
2490,1,1,3017021020,Middle,8,1
2491,1,1,3017021021,Middle,8,2
2492,1,1,3017021022,High,8,1
2493,1,1,3017021023,High,8,2
2494,1,1,3017021024,Control,24,1
2495,1,1,3017021025,Control,24,2
2496,1,1,3017021026,Low,24,1
2497,1,1,3017021027,Low,24,2
2498,1,1,3017021028,Middle,24,1
2499,1,1,3017021029,Middle,24,2
2500,1,1,3017021030,High,24,1
2501,1,1,3017022001,High,24,2
2502,31,1,3017022002,Control,2,1
2503,31,1,3017022003,Control,2,2
2504,31,1,3017022004,Low,2,1
2505,31,1,3017022005,Low,2,2
2506,31,1,3017022006,Middle,2,1
2507,31,1,3017022007,Middle,2,2
2508,31,1,3017022008,High,2,1
2509,31,1,3017022009,High,2,2
2510,31,1,3017022010,Control,8,1
2511,31,1,3017022011,Control,8,2
2512,31,1,3017022012,Low,8,1
2513,31,1,3017022013,Low,8,2
2514,31,1,3017022014,Middle,8,1
2515,31,1,3017022015,Middle,8,2
2516,31,1,3017022016,High,8,1
2517,31,1,3017022017,High,8,2
2518,31,1,3017022018,Control,24,1
2519,31,1,3017022019,Control,24,2
2520,31,1,3017022020,Low,24,1
2521,31,1,3017022021,Low,24,2
2522,31,1,3017022022,Middle,24,1
2523,31,1,3017022023,Middle,24,2
2524,31,1,3017022024,High,24,1
2525,31,1,3017022025,High,24,2
2526,2,1,3017023007,Control,2,1
2527,2,1,3017023008,Control,2,2
2528,2,1,3017023009,Low,2,1
2529,2,1,3017023010,Low,2,2
2530,2,1,3017023011,Middle,2,1
2531,2,1,3017023012,Middle,2,2
2532,2,1,3017023013,High,2,1
2533,2,1,3017023014,High,2,2
2534,2,1,3017023015,Control,8,1
2535,2,1,3017023016,Control,8,2
2536,2,1,3017023017,Low,8,1
2537,2,1,3017023018,Low,8,2
2538,2,1,3017023019,Middle,8,1
2539,2,1,3017023020,Middle,8,2
2540,2,1,3017023021,High,8,1
2541,2,1,3017023022,High,8,2
2542,2,1,3017023023,Control,24,1
2543,2,1,3017023024,Control,24,2
2544,2,1,3017023025,Low,24,1
2545,2,1,3017023026,Low,24,2
2546,2,1,3017023027,Middle,24,1
2547,2,1,3017023028,Middle,24,2
2548,2,1,3017023029,High,24,1
2549,2,1,3017023030,High,24,2
2550,30,1,3017026016,Control,2,1
2551,30,1,3017026017,Control,2,2
2552,30,1,3017026018,Low,2,1
2553,30,1,3017026019,Low,2,2
2554,30,1,3017026020,Middle,2,1
2555,30,1,3017026021,Middle,2,2
2556,30,1,3017026022,High,2,1
2557,30,1,3017026023,High,2,2
2558,30,1,3017026024,Control,8,1
2559,30,1,3017026025,Control,8,2
2560,30,1,3017026026,Low,8,1
2561,30,1,3017026027,Low,8,2
2562,30,1,3017026028,Middle,8,1
2563,30,1,3017026029,Middle,8,2
2564,30,1,3017026030,High,8,1
2565,30,1,3017027001,High,8,2
2566,30,1,3017027002,Control,24,1
2567,30,1,3017027003,Control,24,2
2568,30,1,3017027004,Low,24,1
2569,30,1,3017027005,Low,24,2
2570,30,1,3017027006,Middle,24,1
2571,30,1,3017027007,Middle,24,2
2572,30,1,3017027008,High,24,1
2573,30,1,3017027009,High,24,2
2574,12,1,3017027010,Control,2,1
2575,12,1,3017027011,Control,2,2
2576,12,1,3017027012,Low,2,1
2577,12,1,3017027013,Low,2,2
2578,12,1,3017027014,Middle,2,1
2579,12,1,3017027015,Middle,2,2
2580,12,1,3017027016,High,2,1
2581,12,1,3017027017,High,2,2
2582,12,1,3017027018,Control,8,1
2583,12,1,3017027019,Control,8,2
2584,12,1,3017027020,Low,8,1
2585,12,1,3017027021,Low,8,2
2586,12,1,3017027022,Middle,8,1
2587,12,1,3017027023,Middle,8,2
2588,12,1,3017027024,High,8,1
2589,12,1,3017027025,High,8,2
2590,12,1,3017027026,Control,24,1
2591,12,1,3017027027,Control,24,2
2592,12,1,3017027028,Low,24,1
2593,12,1,3017027029,Low,24,2
2594,12,1,3017027030,Middle,24,1
2595,12,1,3017028001,Middle,24,2
2596,12,1,3017028002,High,24,1
2597,12,1,3017028003,High,24,2
2598,17,1,3017028028,Control,2,1
2599,17,1,3017028029,Control,2,2
2600,17,1,3017028030,Low,2,1
2601,17,1,3017029001,Low,2,2
2602,17,1,3017029002,Middle,2,1
2603,17,1,3017029003,Middle,2,2
2604,17,1,3017029004,High,2,1
2605,17,1,3017029005,High,2,2
2606,17,1,3017029006,Control,8,1
2607,17,1,3017029007,Control,8,2
2608,17,1,3017029008,Low,8,1
2609,17,1,3017029009,Low,8,2
2610,17,1,3017029010,Middle,8,1
2611,17,1,3017029011,Middle,8,2
2612,17,1,3017029012,High,8,1
2613,17,1,3017029013,High,8,2
2614,17,1,3017029014,Control,24,1
2615,17,1,3017029015,Control,24,2
2616,17,1,3017029016,Low,24,1
2617,17,1,3017029017,Low,24,2
2618,17,1,3017029018,Middle,24,1
2619,17,1,3017029019,Middle,24,2
2620,17,1,3017029020,High,24,1
2621,17,1,3017029021,High,24,2
2622,5,1,3017029022,Control,2,1
2623,5,1,3017029024,Low,2,1
2624,5,1,3017029025,Low,2,2
2625,5,1,3017029027,Middle,2,2
2626,5,1,3017029028,High,2,1
2627,5,1,3017029029,High,2,2
2628,5,1,3017029030,Control,8,1
2629,5,1,3017030001,Control,8,2
2630,5,1,3017030002,Low,8,1
2631,5,1,3017030003,Low,8,2
2632,5,1,3017030004,Middle,8,1
2633,5,1,3017030005,Middle,8,2
2634,5,1,3017030006,High,8,1
2635,5,1,3017030007,High,8,2
2636,5,1,3017030008,Control,24,1
2637,5,1,3017030009,Control,24,2
2638,5,1,3017030010,Low,24,1
2639,5,1,3017030011,Low,24,2
2640,5,1,3017030012,Middle,24,1
2641,5,1,3017030013,Middle,24,2
2642,5,1,3017030014,High,24,1
2643,5,1,3017030015,High,24,2
2644,4,1,3017030016,Control,2,1
2645,4,1,3017030017,Control,2,2
2646,4,1,3017030018,Low,2,1
2647,4,1,3017030019,Low,2,2
2648,4,1,3017030020,Middle,2,1
2649,4,1,3017030021,Middle,2,2
2650,4,1,3017030022,High,2,1
2651,4,1,3017030023,High,2,2
2652,4,1,3017030024,Control,8,1
2653,4,1,3017030025,Control,8,2
2654,4,1,3017030026,Low,8,1
2655,4,1,3017030027,Low,8,2
2656,4,1,3017030028,Middle,8,1
2657,4,1,3017030029,Middle,8,2
2658,4,1,3017030030,High,8,1
2659,4,1,3017031013,High,8,2
2660,4,1,3017031014,Control,24,1
2661,4,1,3017031015,Control,24,2
2662,4,1,3017031016,Low,24,1
2663,4,1,3017031017,Low,24,2
2664,4,1,3017031018,Middle,24,1
2665,4,1,3017031019,Middle,24,2
2666,4,1,3017031020,High,24,1
2667,4,1,3017031021,High,24,2
2668,47,1,3017031024,Control,2,1
2669,47,1,3017031025,Control,2,2
2670,47,1,3017031026,Low,2,1
2671,47,1,3017031027,Low,2,2
2672,47,1,3017031028,Middle,2,1
2673,47,1,3017031029,Middle,2,2
2674,47,1,3017031030,High,2,1
2675,47,1,3017032001,High,2,2
2676,47,1,3017032002,Control,8,1
2677,47,1,3017032003,Control,8,2
2678,47,1,3017032004,Low,8,1
2679,47,1,3017032005,Low,8,2
2680,47,1,3017032006,Middle,8,1
2681,47,1,3017032007,Middle,8,2
2682,47,1,3017032008,High,8,1
2683,47,1,3017032009,High,8,2
2684,47,1,3017032010,Control,24,1
2685,47,1,3017032011,Control,24,2
2686,47,1,3017032012,Low,24,1
2687,47,1,3017032013,Low,24,2
2688,47,1,3017032014,Middle,24,1
2689,47,1,3017032015,Middle,24,2
2690,47,1,3017032016,High,24,1
2691,47,1,3017032017,High,24,2
2692,33,1,3017032020,Control,2,1
2693,33,1,3017032021,Control,2,2
2694,33,1,3017032022,Low,2,1
2695,33,1,3017032023,Low,2,2
2696,33,1,3017032024,Middle,2,1
2697,33,1,3017032025,Middle,2,2
2698,33,1,3017032026,High,2,1
2699,33,1,3017032027,Control,8,1
2700,33,1,3017032028,Control,8,2
2701,33,1,3017032029,Low,8,1
2702,33,1,3017032030,Low,8,2
2703,33,1,3017033001,Middle,8,1
2704,33,1,3017033002,Middle,8,2
2705,33,1,3017033003,High,8,1
2706,33,1,3017033004,High,8,2
2707,33,1,3017033005,Control,24,1
2708,33,1,3017033006,Control,24,2
2709,33,1,3017034001,Low,24,1
2710,33,1,3017034002,Low,24,2
2711,33,1,3017034003,Middle,24,1
2712,33,1,3017034004,Middle,24,2
2713,33,1,3017034005,High,24,1
2714,33,1,3017034006,High,24,2
2715,13,1,3017035001,Control,2,1
2716,13,1,3017035002,Control,2,2
2717,13,1,3017035004,Low,2,2
2718,13,1,3017035005,Middle,2,1
2719,13,1,3017035006,Middle,2,2
2720,13,1,3017035007,High,2,1
2721,13,1,3017035008,High,2,2
2722,13,1,3017035009,Control,8,1
2723,13,1,3017035010,Control,8,2
2724,13,1,3017035011,Low,8,1
2725,13,1,3017035012,Low,8,2
2726,13,1,3017035013,Middle,8,1
2727,13,1,3017035014,Middle,8,2
2728,13,1,3017035015,High,8,1
2729,13,1,3017035016,High,8,2
2730,13,1,3017035017,Control,24,1
2731,13,1,3017035018,Control,24,2
2732,13,1,3017035019,Low,24,1
2733,13,1,3017035020,Low,24,2
2734,13,1,3017035021,Middle,24,1
2735,13,1,3017035022,Middle,24,2
2736,13,1,3017035023,High,24,1
2737,13,1,3017035024,High,24,2
2738,3,1,3017037012,High,24,1
2739,33,1,3017038001,High,2,2
2740,13,1,3017050007,Low,2,1
2741,29,1,3017057011,Control,2,1
2742,29,1,3017057012,Control,2,2
2743,29,1,3017057013,Low,2,1
2744,29,1,3017057014,Low,2,2
2745,29,1,3017057015,Middle,2,1
2746,29,1,3017057016,Middle,2,2
2747,29,1,3017057017,High,2,1
2748,29,1,3017057018,High,2,2
2749,29,1,3017057019,Control,8,1
2750,29,1,3017057020,Control,8,2
2751,29,1,3017057021,Low,8,1
2752,29,1,3017057022,Low,8,2
2753,29,1,3017057023,Middle,8,1
2754,29,1,3017057024,Middle,8,2
2755,29,1,3017057025,High,8,1
2756,29,1,3017057026,High,8,2
2757,29,1,3017057027,Control,24,1
2758,29,1,3017057028,Control,24,2
2759,29,1,3017057029,Low,24,1
2760,29,1,3017057030,Low,24,2
2761,29,1,3017058001,Middle,24,1
2762,29,1,3017058002,Middle,24,2
2763,29,1,3017058003,High,24,1
2764,29,1,3017058004,High,24,2
2765,20,1,3017061012,Control,2,1
2766,20,1,3017061013,Control,2,2
2767,20,1,3017061014,Low,2,1
2768,20,1,3017061015,Low,2,2
2769,20,1,3017061016,Middle,2,1
2770,20,1,3017061017,Middle,2,2
2771,20,1,3017061018,High,2,1
2772,20,1,3017061019,High,2,2
2773,20,1,3017061020,Control,8,1
2774,20,1,3017061021,Control,8,2
2775,20,1,3017061022,Low,8,1
2776,20,1,3017061023,Low,8,2
2777,20,1,3017061024,Middle,8,1
2778,20,1,3017061025,Middle,8,2
2779,20,1,3017061026,High,8,1
2780,20,1,3017061027,High,8,2
2781,20,1,3017061028,Control,24,1
2782,20,1,3017061029,Control,24,2
2783,20,1,3017061030,Low,24,1
2784,20,1,3017062001,Low,24,2
2785,20,1,3017062002,Middle,24,1
2786,20,1,3017062003,Middle,24,2
2787,20,1,3017062004,High,24,1
2788,20,1,3017062005,High,24,2
2789,25,1,3017063001,Control,2,1
2790,25,1,3017063002,Control,2,2
2791,25,1,3017063003,Low,2,1
2792,25,1,3017063004,Low,2,2
2793,25,1,3017063005,Middle,2,1
2794,25,1,3017063006,Middle,2,2
2795,25,1,3017063007,High,2,1
2796,25,1,3017063008,High,2,2
2797,25,1,3017063009,Control,8,1
2798,25,1,3017063010,Control,8,2
2799,25,1,3017063011,Low,8,1
2800,25,1,3017063012,Low,8,2
2801,25,1,3017063013,Middle,8,1
2802,25,1,3017063014,Middle,8,2
2803,25,1,3017063015,High,8,1
2804,25,1,3017063016,High,8,2
2805,25,1,3017063017,Control,24,1
2806,25,1,3017063018,Control,24,2
2807,25,1,3017063019,Low,24,1
2808,25,1,3017063020,Low,24,2
2809,25,1,3017063021,Middle,24,1
2810,25,1,3017063022,Middle,24,2
2811,25,1,3017063023,High,24,1
2812,25,1,3017063024,High,24,2
2813,42,1,3017066001,Control,2,1
2814,42,1,3017066002,Control,2,2
2815,42,1,3017066003,Low,2,1
2816,11,1,3017066007,Control,2,1
2817,11,1,3017066008,Control,2,2
2818,11,1,3017066009,Low,2,1
2819,11,1,3017066010,Low,2,2
2820,11,1,3017066011,Middle,2,1
2821,11,1,3017066012,Middle,2,2
2822,11,1,3017066013,High,2,1
2823,11,1,3017066014,High,2,2
2824,11,1,3017066015,Control,8,1
2825,11,1,3017066016,Control,8,2
2826,11,1,3017066017,Low,8,1
2827,11,1,3017066018,Low,8,2
2828,11,1,3017066019,Middle,8,1
2829,11,1,3017066020,Middle,8,2
2830,11,1,3017066021,High,8,1
2831,11,1,3017066022,High,8,2
2832,11,1,3017066023,Control,24,1
2833,11,1,3017066024,Control,24,2
2834,11,1,3017066025,Low,24,1
2835,11,1,3017066026,Low,24,2
2836,11,1,3017066027,Middle,24,1
2837,11,1,3017066028,Middle,24,2
2838,11,1,3017066029,High,24,1
2839,11,1,3017066030,High,24,2
2840,42,1,3017067001,Low,2,2
2841,42,1,3017067002,Middle,2,1
2842,42,1,3017067003,Middle,2,2
2843,42,1,3017067004,High,2,1
2844,42,1,3017067005,High,2,2
2845,42,1,3017067006,Control,8,1
2846,42,1,3017067007,Control,8,2
2847,42,1,3017067008,Low,8,1
2848,42,1,3017067009,Low,8,2
2849,42,1,3017067010,Middle,8,1
2850,42,1,3017067011,Middle,8,2
2851,42,1,3017067012,High,8,1
2852,42,1,3017067013,High,8,2
2853,42,1,3017067014,Control,24,1
2854,42,1,3017067015,Control,24,2
2855,42,1,3017067016,Low,24,1
2856,42,1,3017067017,Low,24,2
2857,42,1,3017067018,Middle,24,1
2858,42,1,3017067019,Middle,24,2
2859,42,1,3017067020,High,24,1
2860,42,1,3017067021,High,24,2
2861,35,1,3017068004,Middle,24,2
2862,35,1,3017068005,High,24,1
2863,35,1,3017068006,High,24,2
2864,22,1,3017068007,Control,2,1
2865,22,1,3017068008,Control,2,2
2866,22,1,3017068009,Low,2,1
2867,22,1,3017068010,Low,2,2
2868,22,1,3017068011,Middle,2,1
2869,22,1,3017068012,Middle,2,2
2870,22,1,3017068013,High,2,1
2871,22,1,3017068014,High,2,2
2872,22,1,3017068015,Control,8,1
2873,22,1,3017068016,Control,8,2
2874,22,1,3017068017,Low,8,1
2875,22,1,3017068018,Low,8,2
2876,22,1,3017068019,Middle,8,1
2877,22,1,3017068020,Middle,8,2
2878,22,1,3017068021,High,8,1
2879,22,1,3017068022,High,8,2
2880,22,1,3017068023,Control,24,1
2881,22,1,3017068024,Control,24,2
2882,22,1,3017068025,Low,24,1
2883,22,1,3017068026,Low,24,2
2884,22,1,3017068027,Middle,24,1
2885,22,1,3017068028,Middle,24,2
2886,22,1,3017068029,High,24,1
2887,22,1,3017068030,High,24,2
2888,35,1,3017069001,Control,2,1
2889,35,1,3017069002,Control,2,2
2890,35,1,3017069003,Low,2,1
2891,35,1,3017069004,Low,2,2
2892,35,1,3017069005,Middle,2,1
2893,35,1,3017069006,Middle,2,2
2894,35,1,3017069007,High,2,1
2895,35,1,3017069008,High,2,2
2896,35,1,3017069009,Control,8,1
2897,35,1,3017069010,Control,8,2
2898,35,1,3017069011,Low,8,1
2899,35,1,3017069012,Low,8,2
2900,35,1,3017069013,Middle,8,1
2901,35,1,3017069014,Middle,8,2
2902,35,1,3017069015,High,8,1
2903,35,1,3017069016,High,8,2
2904,35,1,3017069017,Control,24,1
2905,35,1,3017069018,Control,24,2
2906,35,1,3017069019,Low,24,1
2907,35,1,3017069020,Low,24,2
2908,35,1,3017069021,Middle,24,1
2909,34,1,3017073026,Control,2,1
2910,34,1,3017073027,Control,2,2
2911,34,1,3017073028,Low,2,1
2912,34,1,3017073029,Low,2,2
2913,34,1,3017073030,Middle,2,1
2914,34,1,3017074001,Middle,2,2
2915,34,1,3017074002,High,2,1
2916,34,1,3017074003,High,2,2
2917,34,1,3017074004,Control,8,1
2918,34,1,3017074005,Control,8,2
2919,34,1,3017074006,Low,8,1
2920,34,1,3017074007,Low,8,2
2921,34,1,3017074008,Middle,8,1
2922,34,1,3017074009,Middle,8,2
2923,34,1,3017074010,High,8,1
2924,34,1,3017074011,High,8,2
2925,34,1,3017074012,Control,24,1
2926,34,1,3017074013,Control,24,2
2927,34,1,3017074014,Low,24,1
2928,34,1,3017074015,Low,24,2
2929,34,1,3017074016,Middle,24,1
2930,34,1,3017074017,Middle,24,2
2931,34,1,3017074018,High,24,1
2932,21,1,3017077026,Control,2,1
2933,21,1,3017077027,Control,2,2
2934,21,1,3017077028,Low,2,1
2935,21,1,3017077029,Low,2,2
2936,21,1,3017077030,Middle,2,1
2937,21,1,3017078001,Middle,2,2
2938,21,1,3017078002,High,2,1
2939,21,1,3017078003,High,2,2
2940,21,1,3017078004,Control,8,1
2941,21,1,3017078005,Control,8,2
2942,21,1,3017078006,Low,8,1
2943,21,1,3017078007,Low,8,2
2944,21,1,3017078008,Middle,8,1
2945,21,1,3017078009,Middle,8,2
2946,21,1,3017078010,High,8,1
2947,21,1,3017078011,High,8,2
2948,21,1,3017078012,Control,24,1
2949,21,1,3017078013,Control,24,2
2950,21,1,3017078014,Low,24,1
2951,21,1,3017078015,Low,24,2
2952,21,1,3017078016,Middle,24,1
2953,21,1,3017078017,Middle,24,2
2954,21,1,3017078018,High,24,1
2955,21,1,3017078019,High,24,2
2956,16,1,3017078020,Control,2,1
2957,16,1,3017078021,Control,2,2
2958,16,1,3017078022,Low,2,1
2959,16,1,3017078023,Low,2,2
2960,16,1,3017078024,Middle,2,1
2961,16,1,3017078025,Middle,2,2
2962,16,1,3017078026,High,2,1
2963,16,1,3017078027,High,2,2
2964,16,1,3017078028,Control,8,1
2965,16,1,3017078029,Control,8,2
2966,16,1,3017078030,Low,8,1
2967,16,1,3017079014,Low,8,2
2968,16,1,3017079015,Middle,8,1
2969,16,1,3017079016,Middle,8,2
2970,16,1,3017079017,High,8,1
2971,16,1,3017079018,High,8,2
2972,16,1,3017079019,Control,24,1
2973,16,1,3017079020,Control,24,2
2974,16,1,3017079021,Low,24,1
2975,16,1,3017079022,Low,24,2
2976,16,1,3017079023,Middle,24,1
2977,16,1,3017079024,Middle,24,2
2978,16,1,3017079025,High,24,1
2979,16,1,3017079026,High,24,2
2980,18,1,3017097027,Control,2,1
2981,18,1,3017097028,Control,2,2
2982,18,1,3017097029,Low,2,1
2983,18,1,3017097030,Low,2,2
2984,18,1,3017098001,Middle,2,1
2985,18,1,3017098002,Middle,2,2
2986,18,1,3017098003,High,2,1
2987,18,1,3017098004,High,2,2
2988,18,1,3017098005,Control,8,1
2989,18,1,3017098006,Control,8,2
2990,18,1,3017098007,Low,8,1
2991,18,1,3017098008,Low,8,2
2992,18,1,3017098009,Middle,8,1
2993,18,1,3017098010,Middle,8,2
2994,18,1,3017098011,High,8,1
2995,18,1,3017098012,High,8,2
2996,18,1,3017098013,Control,24,1
2997,18,1,3017098014,Control,24,2
2998,18,1,3017098015,Low,24,1
2999,18,1,3017098016,Low,24,2
